"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.772223000E0,3.298241272E0,-5.545967102E0,-3.808679810E0
3.782172000E0,3.098406830E0,-4.949457550E0,-7.131170654E-1
3.792120000E0,3.834276581E0,-5.256469116E0,1.167272644E0
3.802069000E0,4.288581848E0,-6.074967041E0,1.259031830E0
3.812017000E0,4.281097412E0,-6.823111267E0,1.693877563E0
3.821966000E0,4.367318115E0,-7.486980743E0,1.937720490E0
3.831914000E0,4.276457062E0,-7.960296478E0,1.623374176E0
3.841863000E0,4.346212006E0,-8.358468475E0,1.318158875E0
3.851811000E0,4.384382629E0,-9.106762390E0,4.730163574E-2
3.861760000E0,4.322411499E0,-1.037717056E1,-2.891686707E0
3.871708000E0,3.633394318E0,-1.122665405E1,-2.554438019E0
3.881657000E0,1.647773438E0,-1.177586197E1,1.096769257E0
3.891605000E0,-9.313632202E-1,-1.252295837E1,3.531306610E0
3.901554000E0,-1.961670685E0,-1.370639740E1,2.207908630E0
3.911502000E0,-1.838925934E0,-1.396790359E1,-9.014254761E-1
3.921451000E0,-1.831291809E0,-1.411220352E1,-8.078700256E-1
3.931399000E0,-6.489006042E-1,-1.431697769E1,1.276994476E0
3.941348000E0,2.094145203E0,-1.290032364E1,1.944755859E0
3.951296000E0,4.583318939E0,-1.119102814E1,-5.945635986E-1
